Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2021,202,Reg. Season Week 10,6,26,0,25,69300,Sunny,64,2,645,3269,626,839,941,1660,33,22,194,40,17,163,21,66,9,53,3,63,5,64
2021,203,Reg. Season Week 10,22,15,16,10,69700,Sunny,50,3,155,773,1720,2512,811,2060,44,27,313,38,21,266,6,53,25,136,5,72,5,91
2021,204,Reg. Season Week 10,16,16,18,12,57900,Sunny,65,10,127,1517,2058,883,609,663,44,25,174,36,23,232,8,53,8,50,11,86,6,99
2021,205,Reg. Season Week 10,10,18,20,1,69500,Sunny,54,1,1477,44,1021,482,737,1135,37,20,169,42,25,208,10,50,21,73,5,54,7,65
2021,206,Reg. Season Week 10,10,21,22,7,70000,Rain,78,3,1178,1771,1178,630,235,1284,36,19,158,24,12,156,10,46,21,87,10,59,4,68
2021,207,Reg. Season Week 10,22,22,26,30,61000,Rain,33,3,1239,255,1591,873,810,313,34,19,237,36,24,210,15,154,20,158,1,46,4,65
2021,208,Reg. Season Week 10,31,27,24,17,69500,Sunny,48,10,107,859,2074,267,338,2071,27,17,259,37,25,307,14,52,14,69,6,129,7,103
2021,209,Reg. Season Week 10,27,28,6,11,70000,Sunny,43,2,205,760,2005,2059,1281,1214,21,15,174,24,17,125,14,75,11,28,4,53,7,94
2021,210,Reg. Season Week 11,10,23,41,13,67000,Rain,50,15,1852,905,1903,314,111,305,37,18,167,33,20,223,8,53,11,84,3,48,5,70
2021,211,Reg. Season Week 11,13,6,43,30,60100,Sunny,55,2,1718,255,917,873,695,664,22,14,181,37,27,280,6,17,22,156,6,68,5,77
2021,212,Reg. Season Week 11,30,10,17,5,56300,Sunny,50,1,773,165,2512,165,1266,1949,20,15,218,36,23,214,22,63,5,32,5,75,7,101
2021,213,Reg. Season Week 11,10,12,26,31,61800,Sunny,74,8,1517,986,1430,525,1051,106,27,12,122,24,14,277,7,47,22,87,4,48,7,165
2021,214,Reg. Season Week 11,27,26,13,24,70000,Sunny,48,2,645,212,626,798,109,1514,44,28,361,37,20,251,18,42,9,48,8,165,6,85
2021,215,Reg. Season Week 11,13,15,19,9,66300,Rain,52,2,155,59,155,2466,131,2466,36,23,213,28,16,156,2,20,17,107,6,76,3,43
2021,216,Reg. Season Week 11,16,16,31,3,62300,Rain,41,17,127,1010,127,1582,609,463,33,17,169,32,24,286,9,59,15,77,5,50,7,108
2021,217,Reg. Season Week 11,14,19,28,14,58600,Rain,79,14,1068,2054,1068,791,538,649,44,28,298,25,19,288,7,43,18,25,8,151,4,113
2021,218,Reg. Season Week 11,21,17,28,1,70000,Sunny,56,10,859,44,888,482,174,118,41,23,248,35,24,273,6,93,30,126,7,90,5,92
2021,219,Reg. Season Week 11,16,20,19,8,58700,Sunny,66,3,324,627,1462,480,2017,1336,30,17,262,35,19,199,21,43,13,38,5,87,4,65
2021,220,Reg. Season Week 11,24,22,13,2,70000,Sunny,63,10,1239,1143,1591,1772,964,436,27,20,193,33,18,224,20,96,10,46,5,52,2,48
2021,221,Reg. Season Week 11,29,25,35,0,59400,Sunny,62,10,3269,1529,3269,1079,1660,1161,29,18,208,31,23,234,9,53,32,153,6,97,8,94
2021,222,Reg. Season Week 11,13,27,31,4,59600,Rain,69,9,107,319,1155,909,847,1188,45,26,271,24,16,166,10,51,19,65,8,101,7,74
2021,223,Reg. Season Week 11,26,29,10,18,67400,Rain,51,10,2443,1477,914,1021,1581,737,37,26,288,41,24,285,8,29,13,29,3,52,4,82
2021,224,Reg. Season Week 12,29,1,16,16,68500,Sunny,39,1,44,600,482,600,3449,609,30,23,341,20,11,181,19,57,6,39,4,104,8,186
2021,225,Reg. Season Week 12,27,3,34,17,70000,Rain,66,11,1010,859,1582,888,463,744,36,24,325,31,22,238,7,22,10,85,8,103,10,122
2021,226,Reg. Season Week 12,27,23,21,29,57100,Sunny,62,2,979,3254,1609,914,218,2113,27,14,170,22,10,104,14,90,9,54,7,63,3,47
2021,227,Reg. Season Week 12,12,6,10,15,70000,Sunny,22,6,1718,155,1571,811,598,1884,29,17,187,35,20,202,7,32,15,56,2,56,5,94
2021,228,Reg. Season Week 12,17,30,22,5,55100,Snow,32,15,255,165,873,165,664,1060,40,24,190,32,23,222,16,102,8,19,6,75,5,55
2021,229,Reg. Season Week 12,50,7,36,20,70000,Sunny,46,10,1771,324,1776,1462,1284,2017,20,16,250,38,21,319,11,102,14,83,7,148,5,129
2021,230,Reg. Season Week 12,19,8,31,18,68600,Sunny,56,6,627,1477,1098,1021,1115,737,40,20,175,36,23,249,17,72,18,86,4,64,5,74
2021,231,Reg. Season Week 12,17,9,27,2,69500,Sunny,65,9,59,1143,1054,1442,183,1355,31,21,234,30,22,218,14,44,14,55,10,126,3,54
2021,232,Reg. Season Week 12,26,10,24,22,70000,Sunny,44,5,773,1239,2512,1591,1285,1043,44,25,289,34,25,308,14,82,23,95,4,111,3,95
2021,233,Reg. Season Week 12,10,31,9,25,68800,Rain,54,12,986,3269,525,839,106,839,40,24,311,41,26,217,23,71,7,25,3,65,6,54
2021,234,Reg. Season Week 12,13,12,34,0,55000,Sunny,44,4,1517,1529,883,1079,1051,658,49,26,202,29,15,157,9,58,22,170,7,75,4,66
2021,235,Reg. Season Week 12,30,26,26,11,69700,Sunny,60,2,645,760,626,2059,109,1367,27,18,291,51,31,330,17,39,21,82,5,80,13,181
2021,236,Reg. Season Week 12,16,14,10,4,60900,Sunny,43,3,2054,319,3364,909,1363,590,34,23,273,32,20,218,16,68,10,28,3,72,5,88
2021,237,Reg. Season Week 12,20,19,17,27,59900,Sunny,48,1,1068,107,408,1155,1944,1516,38,23,276,27,19,253,12,53,12,56,3,71,4,100
2021,238,Reg. Season Week 12,14,21,18,13,68800,Snow,27,4,1874,905,1568,1786,235,256,42,25,216,34,22,294,6,40,22,66,9,65,9,154
2021,239,Reg. Season Week 12,13,24,23,28,68700,Sunny,56,3,212,205,798,657,918,1351,42,25,223,28,17,192,7,29,29,95,4,65,5,66
2021,240,Reg. Season Week 13,10,2,16,12,66900,Sunny,60,0,1143,1517,1442,883,1355,883,35,18,186,19,14,120,10,70,14,47,5,101,5,46
2021,241,Reg. Season Week 13,22,23,34,3,61400,Sunny,35,2,979,1010,1609,1951,111,463,37,23,242,31,23,287,13,45,8,48,4,78,6,75
2021,242,Reg. Season Week 13,10,6,13,11,69700,Sunny,49,10,1718,760,1718,2059,952,1367,44,24,218,46,25,250,10,37,11,29,5,85,8,162
2021,243,Reg. Season Week 13,9,7,17,10,70000,Snow,28,13,1771,773,1549,773,1101,306,35,21,179,33,23,219,15,61,6,27,3,40,4,90
2021,244,Reg. Season Week 13,24,8,27,14,64400,Sunny,83,6,627,2054,1098,3364,1888,1265,43,24,208,40,21,275,18,62,7,41,6,81,1,90
2021,245,Reg. Season Week 13,20,9,23,1,69700,Sunny,57,4,59,44,2466,482,183,1135,44,27,278,37,26,251,11,59,19,93,9,106,4,69
2021,246,Reg. Season Week 13,23,31,28,20,66900,Sunny,58,8,1948,324,525,1462,969,2017,30,20,185,33,19,233,11,56,13,121,9,117,3,63
2021,247,Reg. Season Week 13,31,26,23,18,70000,Rain,47,4,645,1477,626,1021,895,737,30,23,271,50,26,285,14,26,14,54,5,80,9,111
2021,248,Reg. Season Week 13,13,15,27,4,68100,Sunny,43,1,155,319,1720,909,131,590,39,18,228,40,27,345,6,31,19,67,3,82,9,138
2021,249,Reg. Season Week 13,33,16,35,22,68800,Sunny,31,3,127,1239,2058,1591,609,1043,34,24,255,28,23,256,14,91,20,89,6,64,5,109
2021,250,Reg. Season Week 13,7,19,29,30,56500,Sunny,42,5,1068,255,1983,873,3442,313,27,19,121,38,26,238,12,55,18,145,2,35,5,81
2021,251,Reg. Season Week 13,31,17,6,24,70000,Sunny,52,1,859,212,267,798,744,918,28,19,347,45,19,163,14,48,10,41,9,182,5,63
2021,252,Reg. Season Week 13,20,21,23,5,58100,Sunny,52,3,1874,165,1874,3351,235,1909,32,20,244,31,18,196,3,22,22,105,8,80,3,45
2021,253,Reg. Season Week 13,15,25,29,29,62100,Sunny,33,10,3269,2443,839,1810,1567,1511,49,25,298,29,20,213,12,17,16,188,7,106,5,112
2021,254,Reg. Season Week 13,37,27,23,0,57000,Sunny,42,6,107,1529,1155,1079,847,1161,36,26,289,30,20,247,13,74,19,61,6,115,7,125
2021,255,Reg. Season Week 13,14,28,36,13,70000,Sunny,29,5,2111,905,657,1786,818,416,18,9,109,32,25,198,18,110,23,126,4,52,8,83
2021,256,Reg. Season Week 14,16,0,13,28,67200,Sunny,48,1,1529,2111,1079,657,1458,818,36,26,276,46,30,353,19,29,7,39,5,86,7,127
2021,257,Reg. Season Week 14,16,2,17,10,70000,Sunny,35,8,1143,1921,1442,2512,436,306,30,20,160,23,18,206,18,94,18,68,4,47,6,112
2021,258,Reg. Season Week 14,16,4,23,16,62700,Sunny,24,1,319,127,319,2058,590,616,42,20,233,23,15,228,6,70,14,46,8,97,3,62
2021,259,Reg. Season Week 14,34,5,22,6,64400,Sunny,42,9,165,1718,165,1571,3464,1274,38,24,236,40,27,258,8,32,6,45,5,60,6,71
2021,260,Reg. Season Week 14,13,30,38,9,56500,Sunny,35,10,255,59,873,2466,664,183,38,21,123,33,24,267,9,42,20,96,7,43,7,101
2021,261,Reg. Season Week 14,9,31,14,26,70000,Sunny,77,10,3263,645,525,626,1006,941,45,28,259,21,20,231,16,57,19,16,6,72,3,67
2021,262,Reg. Season Week 14,13,12,35,24,66100,Sunny,42,5,1517,212,883,798,663,2052,46,31,271,27,15,166,9,20,18,121,7,88,3,41
2021,263,Reg. Season Week 14,30,13,47,7,70000,Rain,34,12,905,713,1786,1549,305,1911,26,20,241,26,19,264,20,104,12,66,5,65,6,90
2021,264,Reg. Season Week 14,10,14,6,1,70000,Sunny,57,2,2054,44,3364,482,649,118,34,20,203,31,20,226,11,43,22,69,4,58,5,89
2021,265,Reg. Season Week 14,27,15,21,22,70000,Sunny,32,1,155,1239,1720,1591,406,964,45,27,299,26,18,191,9,36,20,138,8,92,5,62
2021,266,Reg. Season Week 14,16,17,24,19,64400,Sunny,51,1,859,1068,267,408,744,456,40,22,190,28,21,190,10,59,4,26,8,104,9,71
2021,267,Reg. Season Week 14,10,18,47,23,63900,Sunny,63,8,1477,1852,1021,1609,1021,218,34,19,139,34,26,304,14,56,15,64,6,33,6,90
2021,268,Reg. Season Week 14,26,20,18,21,60600,Sunny,35,2,324,1178,1462,3363,2017,1327,34,22,313,30,23,217,22,92,7,59,4,95,6,69
2021,269,Reg. Season Week 14,22,25,3,11,70000,Sunny,55,10,3269,3268,839,2059,1567,1214,38,20,215,20,12,117,17,27,20,67,6,92,5,60
2021,270,Reg. Season Week 14,24,27,7,3,64500,Sunny,28,6,107,1010,1155,1582,847,149,42,26,291,32,13,161,15,55,15,63,9,117,2,45
2021,271,Reg. Season Week 14,30,29,12,8,58400,Sunny,60,17,2443,627,1810,1098,1511,1888,33,20,364,39,18,168,15,61,17,54,6,135,3,64
2021,272,Reg. Season Week 15,19,23,6,8,55800,Sunny,56,15,1852,627,1852,1098,218,1397,21,15,180,43,25,237,3,42,22,57,4,58,5,54
2021,273,Reg. Season Week 15,27,4,24,17,70000,Sunny,49,7,319,859,909,888,867,1183,43,26,366,26,18,150,13,16,15,90,8,118,3,49
2021,274,Reg. Season Week 15,27,6,10,22,70000,Sunny,20,2,1718,1239,1571,1591,952,1733,29,23,242,27,16,162,12,107,13,57,7,86,6,86
2021,275,Reg. Season Week 15,27,30,31,2,69100,Sunny,55,9,255,1143,873,1143,854,1346,40,26,224,29,21,348,15,159,11,48,8,62,8,152
2021,276,Reg. Season Week 15,23,10,7,9,63200,Sunny,19,4,773,59,2512,2466,306,183,42,27,292,17,10,106,24,131,5,29,7,80,3,55
2021,277,Reg. Season Week 15,23,11,30,31,68600,Rain,60,3,3268,3263,2059,525,1367,106,41,24,220,19,8,83,13,48,27,133,15,124,2,39
2021,278,Reg. Season Week 15,20,13,10,20,70000,Sunny,38,0,316,324,1786,1462,416,983,33,20,243,38,25,255,16,89,13,32,4,75,9,81
2021,279,Reg. Season Week 15,27,26,19,0,62600,Sunny,50,5,645,1529,626,1529,109,1161,31,23,263,46,30,235,20,72,7,25,7,92,9,77
2021,280,Reg. Season Week 15,26,14,10,16,65300,Sunny,24,9,2054,127,3364,2058,535,1668,33,17,204,40,22,229,11,37,8,54,4,59,3,72
2021,281,Reg. Season Week 15,25,15,3,5,67300,Rain,48,11,155,3274,3344,3351,1884,1060,49,32,391,8,5,55,10,25,7,28,7,93,2,29
2021,282,Reg. Season Week 15,7,19,26,3,62600,Rain,44,4,1068,1010,408,1582,456,463,33,18,200,28,18,217,23,82,20,63,5,91,5,63
2021,283,Reg. Season Week 15,20,21,16,18,65400,Sunny,30,9,1178,1477,3363,1021,235,737,27,16,270,36,21,146,15,59,12,64,6,104,6,63
2021,284,Reg. Season Week 15,34,24,27,25,68800,Sunny,38,4,212,3269,798,839,1514,1567,46,30,301,48,27,326,13,48,17,48,7,135,10,122
2021,285,Reg. Season Week 15,16,27,34,1,70000,Sunny,29,3,107,44,2074,482,988,118,35,16,160,41,27,337,13,56,28,91,4,64,9,137
2021,286,Reg. Season Week 15,10,28,24,12,61600,Rain,44,3,2111,1517,657,1430,1351,807,37,24,237,21,14,169,17,48,18,36,9,116,5,69
2021,287,Reg. Season Week 15,21,29,27,7,70000,Sunny,55,8,2443,713,1810,630,966,630,31,18,237,31,23,231,7,26,21,77,4,58,6,65
2021,288,Reg. Season Week 16,27,0,23,31,66200,Sunny,70,9,1529,1948,1529,525,1161,106,25,16,191,44,25,288,7,24,14,60,6,87,7,111
2021,289,Reg. Season Week 16,18,2,41,15,70000,Sunny,24,10,1143,155,1143,811,1355,406,33,17,180,38,28,409,9,50,12,34,6,77,8,140
2021,290,Reg. Season Week 16,17,3,43,1,70000,Sunny,44,6,1010,44,1582,482,912,1235,32,21,234,29,21,313,10,44,24,87,7,124,7,95
2021,291,Reg. Season Week 16,6,23,31,21,58800,Snow,33,13,1852,1178,1852,3363,111,235,36,22,102,31,23,278,4,22,8,69,6,35,7,100
2021,292,Reg. Season Week 16,3,8,32,7,70000,Rain,68,13,3285,713,1098,630,1098,630,30,10,101,39,26,285,20,52,26,89,3,41,8,150
2021,293,Reg. Season Week 16,29,9,23,6,62200,Sunny,46,2,3277,1718,1054,917,183,917,32,22,313,32,18,187,13,67,7,74,5,112,5,56
2021,294,Reg. Season Week 16,10,10,25,30,62700,Sunny,35,4,773,255,2512,873,306,313,34,24,218,31,22,249,19,42,17,60,10,97,10,125
2021,295,Reg. Season Week 16,23,11,24,24,70000,Sunny,28,6,3268,212,2059,212,1214,100,29,19,255,21,16,138,23,77,5,27,7,115,3,38
2021,296,Reg. Season Week 16,12,16,27,27,62200,Sunny,51,1,127,107,1182,1155,1138,847,17,10,113,37,21,211,11,35,16,109,4,71,6,69
2021,297,Reg. Season Week 16,5,19,27,4,60400,Sunny,33,7,1068,319,596,909,1124,590,31,19,168,34,18,194,9,47,18,98,6,54,5,83
2021,298,Reg. Season Week 16,17,17,6,14,70000,Rain,56,11,859,2054,888,3364,1263,535,31,21,234,27,13,145,14,62,8,27,6,98,10,151
2021,299,Reg. Season Week 16,22,18,24,20,68600,Sunny,68,5,1477,324,841,1462,1231,983,46,24,283,37,22,350,13,60,12,47,3,66,7,148
2021,300,Reg. Season Week 16,23,22,26,5,63200,Sunny,21,2,1239,165,1591,3351,964,1949,31,20,209,40,27,288,16,93,14,63,6,61,9,130
2021,301,Reg. Season Week 16,17,25,12,12,63300,Sunny,47,1,3269,1517,839,1517,789,663,24,15,141,47,28,343,14,39,8,62,3,55,8,131
2021,302,Reg. Season Week 16,17,28,28,26,70000,Sunny,45,3,2111,645,657,626,818,895,23,15,148,25,18,222,22,202,20,60,6,98,6,57
2021,303,Reg. Season Week 16,10,29,9,13,70000,Sunny,16,12,2443,316,1810,1786,966,416,29,18,176,54,29,274,10,32,12,40,6,69,7,94
2021,304,Reg. Season Week 17,17,0,19,25,69700,Sunny,51,1,1529,3269,1079,387,1161,1660,41,23,262,38,20,271,18,59,4,33,3,59,5,88
2021,305,Reg. Season Week 17,23,1,27,17,70000,Sunny,74,10,44,859,482,267,1135,744,41,23,203,32,22,212,17,83,16,93,6,65,9,85
2021,306,Reg. Season Week 17,33,2,24,22,70000,Sunny,35,2,1143,1239,1355,1591,1346,964,20,11,150,42,25,278,1,57,13,108,4,44,6,77
2021,307,Reg. Season Week 17,24,3,9,16,65200,Sunny,42,7,1010,127,1582,127,463,609,24,16,193,41,29,336,17,60,7,58,5,67,8,102
2021,308,Reg. Season Week 17,34,4,41,27,68100,Rain,74,5,319,107,909,1155,1188,847,42,21,262,31,17,293,17,113,16,71,6,116,9,202
2021,309,Reg. Season Week 17,20,5,24,10,69700,Rain,32,13,165,773,165,2512,1949,306,30,23,174,26,18,245,7,43,8,50,8,69,7,134
2021,310,Reg. Season Week 17,21,30,23,6,62100,Snow,21,20,255,1718,873,1571,854,952,42,27,242,35,23,153,16,57,6,102,8,106,4,35
2021,311,Reg. Season Week 17,30,7,7,21,68900,Sunny,24,9,713,1178,1776,3363,1911,1327,29,16,158,15,10,64,25,80,9,22,4,62,3,33
2021,312,Reg. Season Week 17,10,8,23,20,66900,Sunny,41,1,3285,823,1098,823,1593,1785,43,20,157,21,12,128,14,123,17,125,2,37,4,81
2021,313,Reg. Season Week 17,9,9,38,15,70000,Snow,13,14,48,155,2466,811,563,406,20,12,118,25,20,229,15,39,7,40,3,48,7,59
2021,314,Reg. Season Week 17,36,31,31,12,60600,Sunny,61,0,1948,1517,525,1430,247,663,41,24,254,37,22,249,17,58,6,43,10,94,7,82
2021,315,Reg. Season Week 17,6,11,10,28,69200,Snow,31,7,3268,205,2059,657,1214,963,32,21,171,25,18,178,14,60,24,104,4,51,3,50
2021,316,Reg. Season Week 17,0,13,31,23,67100,Sunny,73,6,316,1852,316,1609,305,218,21,12,76,32,19,219,6,19,13,56,2,25,5,78
2021,317,Reg. Season Week 17,38,14,44,19,61000,Sunny,36,1,2054,1068,3364,596,1363,456,36,23,339,42,26,478,15,64,18,59,2,70,9,240
2021,318,Reg. Season Week 17,17,18,9,29,62900,Snow,23,17,1477,2443,841,1810,1589,1511,34,18,187,47,25,272,17,40,13,74,3,70,6,92
2021,319,Reg. Season Week 17,29,24,17,26,70000,Rain,67,14,212,645,798,626,1514,109,41,20,275,30,15,151,14,84,16,101,2,59,3,60
2021,320,Wild Card Round,9,4,24,15,70000,Snow,12,15,319,155,319,811,1188,406,47,29,314,23,18,239,3,21,14,53,8,99,5,88
2021,321,Wild Card Round,17,6,23,31,70000,Sunny,56,3,1718,1948,1718,525,952,247,28,19,179,24,19,170,6,45,16,123,3,62,4,79
2021,322,Wild Card Round,10,20,24,13,70000,Sunny,23,7,823,3298,1462,1786,983,305,37,19,202,28,22,189,11,84,19,162,9,105,6,67
2021,323,Wild Card Round,9,24,23,26,70000,Sunny,53,4,212,645,798,1439,1514,109,33,17,231,26,20,259,12,56,12,32,8,132,4,85
2021,324,Divisional Round,16,31,14,2,70000,Sunny,48,4,1948,1143,525,1143,1006,436,29,14,177,25,13,118,18,105,8,115,2,41,2,38
2021,325,Divisional Round,31,13,19,3,70000,Sunny,21,11,905,1010,1786,1582,305,149,25,13,155,52,34,318,22,118,11,29,6,72,9,104
2021,326,Divisional Round,7,26,34,7,70000,Sunny,45,8,645,713,645,1776,895,1284,28,16,130,32,24,336,2,15,22,122,9,104,4,96
2021,327,Divisional Round,32,15,38,1,70000,Sunny,32,3,155,44,1720,482,131,1235,33,22,335,34,21,344,17,62,25,78,9,151,7,179
2021,328,Conference Round,17,1,24,7,70000,Rain,39,1,44,713,482,1549,1235,1101,33,19,205,30,25,230,22,88,15,86,4,76,3,45
2021,329,Conference Round,25,31,26,13,70000,Rain,44,2,1948,905,525,1786,106,416,42,26,289,45,25,335,18,102,12,26,9,89,8,113
2021,330,Front Office Bowl,20,7,45,13,64600,Sunny,40,1,713,905,1549,1786,1284,305,42,24,225,31,20,318,10,94,23,37,3,65,6,100
2020,0,Ex. Season Week 1,20,7,14,22,40300,Sunny,45,0,107,823,1549,810,630,1294,18,11,142,31,17,155,4,84,14,63,5,59,10,92
2020,1,Ex. Season Week 2,21,0,28,10,59200,Rain,52,2,493,1921,1079,883,1161,1266,29,15,93,30,17,211,9,31,15,57,8,72,4,114
2020,2,Ex. Season Week 2,20,3,20,2,54600,Sunny,77,9,224,241,1582,117,1582,101,29,13,103,40,26,209,25,124,18,69,3,45,8,67
2020,3,Ex. Season Week 2,6,6,26,13,60400,Sunny,68,7,773,905,773,314,917,256,32,15,99,9,6,89,2,19,19,60,7,40,5,69
2020,4,Ex. Season Week 2,35,30,0,5,56900,Rain,53,5,1178,979,873,1519,664,272,19,15,161,30,15,116,23,102,7,19,5,64,5,49
2020,5,Ex. Season Week 2,28,7,43,23,55300,Sunny,60,6,107,1852,1549,826,432,993,22,10,95,25,23,203,14,84,16,90,3,45,8,91
2020,6,Ex. Season Week 2,20,9,15,16,60000,Sunny,50,7,48,52,1150,127,183,609,20,12,186,31,16,176,14,42,3,38,8,170,5,84
2020,7,Ex. Season Week 2,36,31,24,15,60600,Sunny,69,3,3,510,496,811,106,131,27,16,172,34,14,151,17,61,16,71,8,130,3,119
2020,8,Ex. Season Week 2,14,12,30,4,55300,Sunny,56,12,1517,1424,408,909,1051,590,21,8,93,30,21,164,7,55,28,106,3,59,7,100
2020,9,Ex. Season Week 2,12,14,37,1,54400,Sunny,57,5,14,44,756,482,535,140,36,15,160,19,8,73,12,21,22,98,6,73,2,37
2020,10,Ex. Season Week 2,19,17,24,26,59800,Sunny,66,6,586,645,267,2482,744,895,37,22,229,13,11,148,16,68,14,48,9,82,5,87
2020,11,Ex. Season Week 2,30,18,3,19,56300,Sunny,76,2,79,1631,841,1004,1587,240,26,17,180,22,11,87,7,52,8,52,5,128,2,18
2020,12,Ex. Season Week 2,29,20,10,24,54400,Sunny,43,2,511,286,1462,286,983,918,27,20,210,30,12,141,28,123,5,18,5,88,4,87
2020,13,Ex. Season Week 2,20,21,12,11,60100,Sunny,67,4,1874,600,1568,2059,235,174,14,8,97,33,20,240,14,44,19,116,8,84,11,144
2020,14,Ex. Season Week 2,17,25,30,8,61100,Sunny,58,5,1191,1494,525,480,789,1115,41,15,161,29,13,120,13,52,23,96,5,64,4,48
2020,15,Ex. Season Week 2,20,27,34,22,60100,Rain,45,17,108,823,839,1591,100,262,35,17,134,20,12,144,10,39,11,80,4,51,4,66
2020,16,Ex. Season Week 2,16,28,13,29,59800,Sunny,77,0,1933,859,539,914,818,569,20,16,154,31,16,128,5,13,18,65,8,82,9,68
2020,17,Ex. Season Week 3,16,1,13,3,52900,Sunny,78,3,2121,224,1260,1582,1235,149,19,9,101,19,10,145,16,94,29,98,4,59,4,72
2020,18,Ex. Season Week 3,12,2,20,7,54700,Sunny,78,7,241,713,1772,630,1772,1101,22,14,164,15,13,169,16,46,14,47,4,56,6,64
2020,19,Ex. Season Week 3,10,4,22,16,56500,Sunny,68,9,319,52,909,419,1188,1138,24,16,168,21,14,152,21,14,14,22,8,117,4,51
2020,20,Ex. Season Week 3,10,5,13,8,53900,Sunny,44,18,165,1494,804,480,272,751,16,9,190,32,11,204,23,63,6,36,11,190,2,78
2020,21,Ex. Season Week 3,26,30,22,10,63300,Rain,46,1,1178,18,1178,883,664,306,31,17,151,26,17,212,3,33,13,35,9,123,7,156
2020,22,Ex. Season Week 3,20,12,33,27,62800,Rain,73,3,239,1,1517,839,452,847,39,21,282,9,8,156,2,21,30,125,3,93,4,78
2020,23,Ex. Season Week 3,3,13,30,0,54500,Sunny,87,9,38,493,905,626,663,4,31,14,56,16,9,148,2,33,22,61,4,40,1,58
2020,24,Ex. Season Week 3,13,26,20,23,56000,Sunny,74,7,316,141,316,826,941,658,24,17,155,26,17,171,4,18,10,36,4,61,7,92
2020,25,Ex. Season Week 3,20,15,16,6,59000,Sunny,68,3,510,773,811,917,1024,598,16,10,183,21,11,161,16,53,29,80,5,129,4,75
2020,26,Ex. Season Week 3,3,19,31,9,57300,Rain,54,14,1631,48,1004,1150,240,183,33,16,99,16,10,177,14,49,20,51,3,57,5,141
2020,27,Ex. Season Week 3,27,17,13,22,60800,Sunny,49,13,2,823,267,823,888,964,9,8,99,32,19,161,13,49,6,39,2,59,8,72
2020,28,Ex. Season Week 3,20,18,13,28,60100,Sunny,73,9,79,2111,1021,657,1021,491,19,12,157,34,13,118,22,36,17,64,5,108,11,131
2020,29,Ex. Season Week 3,27,20,9,25,61700,Rain,59,10,511,1191,1462,387,424,789,28,19,255,30,15,149,28,60,3,16,7,122,7,58
2020,30,Ex. Season Week 3,16,21,16,14,57700,Sunny,69,0,1874,14,1568,791,1106,867,14,11,117,41,20,194,16,88,7,45,8,75,4,65
2020,31,Ex. Season Week 3,16,24,9,31,54600,Sunny,89,0,286,3,798,1986,798,329,20,12,102,37,21,178,16,37,6,40,5,29,7,73
2020,32,Ex. Season Week 3,16,29,20,11,58700,Sunny,86,0,859,600,914,1129,569,174,24,15,143,19,12,112,17,46,16,67,7,75,9,84
2020,33,Ex. Season Week 4,33,0,26,20,55000,Rain,82,3,493,511,1079,1462,1161,424,27,21,240,28,16,213,10,94,12,40,5,95,5,73
2020,34,Ex. Season Week 4,10,23,23,24,54400,Sunny,65,4,141,286,1019,798,218,29,32,17,224,18,14,87,13,56,16,55,6,85,2,50
2020,35,Ex. Season Week 4,27,4,17,2,53500,Sunny,60,9,1424,241,909,241,616,1012,22,13,194,24,16,141,22,43,4,30,3,81,4,71
2020,36,Ex. Season Week 4,8,6,34,1,54900,Sunny,87,5,773,2121,917,482,572,118,18,8,101,25,19,244,16,33,12,86,3,72,11,187
2020,37,Ex. Season Week 4,7,8,12,26,56300,Sunny,58,4,1494,316,480,1439,1171,941,19,10,100,17,12,106,22,103,21,100,4,53,6,59
2020,38,Ex. Season Week 4,26,9,33,14,60600,Sunny,88,7,48,14,1150,756,183,535,31,18,290,27,16,175,17,57,14,97,9,158,3,80
2020,39,Ex. Season Week 4,26,10,20,18,61600,Sunny,74,9,18,79,883,841,306,1218,19,14,138,15,10,90,20,50,5,49,8,119,3,62
2020,40,Ex. Season Week 4,6,31,21,17,59800,Sunny,98,6,3,586,497,888,329,744,32,10,90,25,12,131,19,56,23,127,8,79,7,68
2020,41,Ex. Season Week 4,17,11,24,3,55000,Sunny,56,9,600,224,2059,1582,1367,912,25,12,149,25,19,194,14,65,17,104,3,64,4,68
2020,42,Ex. Season Week 4,30,13,14,7,55400,Sunny,63,1,38,107,314,630,256,630,33,22,268,29,17,245,13,34,8,45,10,126,4,102
2020,43,Ex. Season Week 4,14,15,27,30,60800,Sunny,84,10,510,255,811,873,406,313,29,17,188,14,9,143,20,87,17,99,5,65,4,73
2020,44,Ex. Season Week 4,34,16,10,21,56600,Rain,51,10,52,760,419,1568,390,1106,20,12,115,38,19,182,16,58,11,35,2,66,6,82
2020,45,Ex. Season Week 4,17,22,24,19,55600,Sunny,69,2,823,1631,810,1004,964,456,18,11,150,25,16,179,16,83,19,76,6,65,6,97
