Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Allowed,31,3,13,2060,31,2
Points Allowed,31,4,13,2060,31,23
Points Allowed,31,5,14,2021,31,2
Points Allowed,31,6,17,2021,31,6
Points Allowed,31,7,20,2049,31,22
Points Allowed,31,8,24,2038,31,8
Points Allowed,31,9,24,2049,31,3
Points Allowed,31,10,26,2021,31,13
Points Allowed,31,11,28,2032,31,3
Points Allowed,31,12,29,2065,31,3
Points Allowed,31,13,30,2037,31,16
Points Allowed,31,14,30,2040,31,12
Points Allowed,31,15,30,2041,31,12
Points Allowed,31,16,37,2066,31,3
Points Allowed,31,17,45,2062,31,6
Passing Yards,31,0,431,2065,31,3
Passing Yards,31,1,389,2049,31,22
Passing Yards,31,2,350,2060,31,2
Passing Yards,31,3,342,2062,31,6
Passing Yards,31,4,316,2066,31,3
Passing Yards,31,5,312,2040,31,12
Passing Yards,31,6,289,2021,31,13
Passing Yards,31,7,275,2060,31,23
Passing Yards,31,8,256,2049,31,17
Passing Yards,31,9,237,2041,31,12
Passing Yards,31,10,237,2049,31,3
Passing Yards,31,11,218,2066,31,13
Passing Yards,31,12,215,2037,31,16
Passing Yards,31,13,183,2038,31,8
Passing Yards,31,14,177,2021,31,2
Passing Yards,31,15,170,2021,31,6
Passing Yards,31,16,151,2032,31,3
Passing Yards,31,17,132,2037,31,6
Passing Yards Allowed,31,0,118,2021,31,2
Passing Yards Allowed,31,1,130,2060,31,23
Passing Yards Allowed,31,2,170,2062,31,6
Passing Yards Allowed,31,3,179,2021,31,6
Passing Yards Allowed,31,4,204,2066,31,3
Passing Yards Allowed,31,5,207,2038,31,8
Passing Yards Allowed,31,6,229,2040,31,12
Passing Yards Allowed,31,7,246,2065,31,3
Passing Yards Allowed,31,8,249,2041,31,12
Passing Yards Allowed,31,9,258,2037,31,16
Passing Yards Allowed,31,10,260,2032,31,3
Passing Yards Allowed,31,11,266,2037,31,6
Passing Yards Allowed,31,12,267,2066,31,13
Passing Yards Allowed,31,13,271,2049,31,3
Passing Yards Allowed,31,14,303,2049,31,22
Passing Yards Allowed,31,15,333,2049,31,17
Passing Yards Allowed,31,16,333,2060,31,2
Passing Yards Allowed,31,17,335,2021,31,13
Rushing Yards,31,0,180,2041,31,12
Rushing Yards,31,1,168,2066,31,13
Rushing Yards,31,2,164,2037,31,16
Rushing Yards,31,3,164,2065,31,3
Rushing Yards,31,4,153,2040,31,12
Rushing Yards,31,5,142,2021,31,2
Rushing Yards,31,6,138,2066,31,3
Rushing Yards,31,7,136,2021,31,13
Rushing Yards,31,8,125,2038,31,8
Rushing Yards,31,9,120,2021,31,6
Rushing Yards,31,10,105,2049,31,3
Rushing Yards,31,11,92,2037,31,6
Rushing Yards,31,12,83,2049,31,17
Rushing Yards,31,13,83,2062,31,6
Rushing Yards,31,14,74,2032,31,3
Rushing Yards,31,15,63,2060,31,23
Rushing Yards,31,16,47,2060,31,2
Rushing Yards,31,17,21,2049,31,22
Rushing Yards Allowed,31,0,61,2021,31,13
Rushing Yards Allowed,31,1,67,2066,31,13
Rushing Yards Allowed,31,2,70,2049,31,3
Rushing Yards Allowed,31,3,75,2060,31,23
Rushing Yards Allowed,31,4,83,2037,31,6
Rushing Yards Allowed,31,5,84,2060,31,2
Rushing Yards Allowed,31,6,91,2049,31,22
Rushing Yards Allowed,31,7,96,2049,31,17
Rushing Yards Allowed,31,8,154,2038,31,8
Rushing Yards Allowed,31,9,158,2021,31,6
Rushing Yards Allowed,31,10,159,2041,31,12
Rushing Yards Allowed,31,11,165,2065,31,3
Rushing Yards Allowed,31,12,171,2032,31,3
Rushing Yards Allowed,31,13,175,2037,31,16
Rushing Yards Allowed,31,14,177,2066,31,3
Rushing Yards Allowed,31,15,195,2021,31,2
Rushing Yards Allowed,31,16,200,2040,31,12
Rushing Yards Allowed,31,17,290,2062,31,6
Total Yards,31,0,560,2065,31,3
Total Yards,31,1,461,2040,31,12
Total Yards,31,2,437,2066,31,3
Total Yards,31,3,419,2021,31,13
Total Yards,31,4,410,2041,31,12
Total Yards,31,5,410,2062,31,6
Total Yards,31,6,401,2049,31,22
Total Yards,31,7,382,2060,31,2
Total Yards,31,8,363,2037,31,16
Total Yards,31,9,355,2066,31,13
Total Yards,31,10,339,2049,31,17
Total Yards,31,11,336,2049,31,3
Total Yards,31,12,312,2060,31,23
Total Yards,31,13,307,2021,31,2
Total Yards,31,14,286,2038,31,8
Total Yards,31,15,274,2021,31,6
Total Yards,31,16,214,2037,31,6
Total Yards,31,17,193,2032,31,3
Total Yards Allowed,31,0,188,2060,31,23
Total Yards Allowed,31,1,300,2021,31,2
Total Yards Allowed,31,2,322,2037,31,6
Total Yards Allowed,31,3,327,2066,31,13
Total Yards Allowed,31,4,330,2021,31,6
Total Yards Allowed,31,5,334,2049,31,3
Total Yards Allowed,31,6,347,2038,31,8
Total Yards Allowed,31,7,381,2021,31,13
Total Yards Allowed,31,8,381,2066,31,3
Total Yards Allowed,31,9,385,2041,31,12
Total Yards Allowed,31,10,390,2060,31,2
Total Yards Allowed,31,11,392,2049,31,17
Total Yards Allowed,31,12,394,2049,31,22
Total Yards Allowed,31,13,407,2065,31,3
Total Yards Allowed,31,14,414,2032,31,3
Total Yards Allowed,31,15,429,2040,31,12
Total Yards Allowed,31,16,433,2037,31,16
Total Yards Allowed,31,17,452,2062,31,6
Pass Attempts,31,0,62,2065,31,3
Pass Attempts,31,1,49,2049,31,17
Pass Attempts,31,2,44,2066,31,3
Pass Attempts,31,3,42,2021,31,13
Pass Attempts,31,4,42,2041,31,12
Pass Attempts,31,5,41,2060,31,23
Pass Attempts,31,6,40,2062,31,6
Pass Attempts,31,7,36,2032,31,3
Pass Attempts,31,8,36,2040,31,12
Pass Attempts,31,9,36,2049,31,22
Pass Attempts,31,10,34,2037,31,16
Pass Attempts,31,11,34,2049,31,3
Pass Attempts,31,12,34,2060,31,2
Pass Attempts,31,13,31,2066,31,13
Pass Attempts,31,14,29,2021,31,2
Pass Attempts,31,15,27,2037,31,6
Pass Attempts,31,16,26,2038,31,8
Pass Attempts,31,17,24,2021,31,6
Rush Attempts,31,0,33,2037,31,6
Rush Attempts,31,1,33,2066,31,13
Rush Attempts,31,2,30,2065,31,3
Rush Attempts,31,3,29,2040,31,12
Rush Attempts,31,4,28,2021,31,13
Rush Attempts,31,5,28,2037,31,16
Rush Attempts,31,6,27,2049,31,3
Rush Attempts,31,7,25,2021,31,6
Rush Attempts,31,8,25,2021,31,2
Rush Attempts,31,9,24,2041,31,12
Rush Attempts,31,10,24,2066,31,3
Rush Attempts,31,11,23,2049,31,22
Rush Attempts,31,12,22,2038,31,8
Rush Attempts,31,13,22,2049,31,17
Rush Attempts,31,14,21,2060,31,2
Rush Attempts,31,15,21,2062,31,6
Rush Attempts,31,16,19,2060,31,23
Rush Attempts,31,17,18,2032,31,3
Points Scored,99,0,50,2024,17,18
Points Scored,99,1,49,2068,10,27
Points Scored,99,2,48,2043,15,0
Points Scored,99,3,45,2021,13,7
Points Scored,99,4,45,2054,20,11
Points Scored,99,5,45,2060,11,28
Points Scored,99,6,45,2062,6,31
Points Scored,99,7,45,2063,10,18
Points Scored,99,8,44,2020,16,23
Points Scored,99,9,44,2043,4,7
Points Scored,99,10,44,2047,25,15
Points Scored,99,11,44,2053,1,29
Points Scored,99,12,44,2069,19,11
Points Scored,99,13,43,2022,7,15
Points Scored,99,14,43,2023,10,26
Points Scored,99,15,43,2032,2,28
Points Scored,99,16,43,2045,21,10
Points Scored,99,17,43,2060,1,17
Points Scored,99,18,42,2027,15,7
Points Scored,99,19,42,2029,15,27
Points Scored,99,20,42,2068,25,21
Points Scored,99,21,41,2026,6,12
Points Scored,99,22,41,2032,26,1
Points Scored,99,23,41,2042,7,27
Points Scored,99,24,41,2047,9,29
Points Scored,99,25,41,2053,22,11
Points Scored,99,26,41,2054,27,16
Points Scored,99,27,41,2058,4,27
Points Scored,99,28,41,2060,28,14
Points Scored,99,29,41,2067,9,4
Points Scored,99,30,41,2067,15,24
Points Scored,99,31,41,2069,2,19
Points Scored,99,32,40,2024,28,19
Points Scored,99,33,40,2024,25,9
Points Scored,99,34,40,2028,15,25
Points Scored,99,35,40,2031,9,4
Points Scored,99,36,40,2037,16,9
Points Scored,99,37,40,2064,10,21
Points Scored,99,38,40,2065,18,17
Points Scored,99,39,39,2024,20,14
Points Scored,99,40,39,2036,4,10
Points Scored,99,41,39,2044,7,24
Points Scored,99,42,39,2052,26,19
Points Scored,99,43,39,2059,7,29
Points Scored,99,44,38,2021,1,15
Points Scored,99,45,38,2023,25,10
Points Scored,99,46,38,2026,12,6
Points Scored,99,47,38,2027,2,11
Points Scored,99,48,38,2029,20,8
Points Scored,99,49,38,2043,2,23
Points Scored,99,50,38,2049,17,18
Points Scored,99,51,38,2049,31,3
Points Scored,99,52,38,2052,26,25
Points Scored,99,53,38,2052,19,26
Points Scored,99,54,38,2055,2,30
Points Scored,99,55,38,2055,7,10
Points Scored,99,56,38,2056,7,27
Points Scored,99,57,38,2058,2,20
Points Scored,99,58,38,2063,10,6
Points Scored,99,59,37,2020,23,28
Points Scored,99,60,37,2020,24,7
Points Scored,99,61,37,2047,19,6
Points Scored,99,62,37,2048,16,3
Points Scored,99,63,37,2052,7,1
Points Scored,99,64,37,2053,1,9
Points Scored,99,65,37,2054,27,4
Points Scored,99,66,37,2056,7,0
Points Scored,99,67,37,2056,7,26
Points Scored,99,68,37,2057,29,25
Points Scored,99,69,37,2061,20,9
Points Scored,99,70,37,2063,25,4
Points Scored,99,71,37,2063,10,25
Points Scored,99,72,37,2064,10,0
Points Scored,99,73,37,2066,3,31
Points Scored,99,74,36,2044,7,0
Points Scored,99,75,36,2048,4,7
Points Scored,99,76,36,2049,22,11
Points Scored,99,77,36,2062,1,17
Points Scored,99,78,36,2062,10,0
Points Scored,99,79,35,2025,2,16
Points Scored,99,80,35,2028,19,3
Points Scored,99,81,35,2028,11,28
Points Scored,99,82,35,2029,19,16
Points Scored,99,83,35,2046,12,11
Points Scored,99,84,35,2048,6,22
Points Scored,99,85,35,2050,6,28
Points Scored,99,86,35,2053,27,1
Points Scored,99,87,35,2054,27,21
Points Scored,99,88,35,2065,23,19
Points Scored,99,89,35,2066,31,13
Points Scored,99,90,35,2066,10,3
Points Scored,99,91,34,2020,7,17
Points Scored,99,92,34,2021,7,26
Points Scored,99,93,34,2022,13,20
Points Scored,99,94,34,2025,26,20
Points Scored,99,95,34,2027,4,26
Points Scored,99,96,34,2028,15,26
Points Scored,99,97,34,2028,28,19
Points Scored,99,98,34,2028,15,4
Points Scored,99,99,34,2029,10,18
Points Allowed,99,0,0,2036,10,24
Points Allowed,99,1,0,2046,2,20
Points Allowed,99,2,0,2051,4,5
Points Allowed,99,3,0,2058,4,15
Points Allowed,99,4,0,2060,1,17
Points Allowed,99,5,0,2068,9,29
Points Allowed,99,6,2,2046,19,12
Points Allowed,99,7,3,2023,11,3
Points Allowed,99,8,3,2028,18,10
Points Allowed,99,9,3,2030,11,20
Points Allowed,99,10,3,2030,15,25
Points Allowed,99,11,3,2035,10,1
Points Allowed,99,12,3,2037,16,9
Points Allowed,99,13,3,2039,29,10
Points Allowed,99,14,3,2040,11,30
Points Allowed,99,15,3,2041,21,25
Points Allowed,99,16,3,2044,16,20
Points Allowed,99,17,3,2046,5,27
Points Allowed,99,18,3,2049,22,11
Points Allowed,99,19,3,2050,1,29
Points Allowed,99,20,3,2053,22,11
Points Allowed,99,21,3,2056,3,12
Points Allowed,99,22,3,2057,3,14
Points Allowed,99,23,3,2058,15,21
Points Allowed,99,24,3,2059,4,28
Points Allowed,99,25,3,2060,21,25
Points Allowed,99,26,3,2063,13,2
Points Allowed,99,27,3,2064,10,21
Points Allowed,99,28,3,2064,10,19
Points Allowed,99,29,6,2020,7,17
Points Allowed,99,30,6,2022,7,5
Points Allowed,99,31,6,2025,20,14
Points Allowed,99,32,6,2026,27,7
Points Allowed,99,33,6,2027,7,10
Points Allowed,99,34,6,2028,11,20
Points Allowed,99,35,6,2029,15,21
Points Allowed,99,36,6,2029,15,10
Points Allowed,99,37,6,2034,11,2
Points Allowed,99,38,6,2035,19,14
Points Allowed,99,39,6,2035,28,22
Points Allowed,99,40,6,2035,20,28
Points Allowed,99,41,6,2036,10,0
Points Allowed,99,42,6,2036,4,13
Points Allowed,99,43,6,2037,9,24
Points Allowed,99,44,6,2041,6,20
Points Allowed,99,45,6,2042,7,29
Points Allowed,99,46,6,2042,7,5
Points Allowed,99,47,6,2042,12,11
Points Allowed,99,48,6,2043,2,12
Points Allowed,99,49,6,2047,13,22
Points Allowed,99,50,6,2055,2,20
Points Allowed,99,51,6,2056,8,11
Points Allowed,99,52,6,2058,12,22
Points Allowed,99,53,6,2058,12,4
Points Allowed,99,54,6,2059,15,1
Points Allowed,99,55,6,2061,20,12
Points Allowed,99,56,6,2066,31,13
Points Allowed,99,57,7,2021,7,26
Points Allowed,99,58,7,2023,2,16
Points Allowed,99,59,7,2025,1,10
Points Allowed,99,60,7,2028,11,15
Points Allowed,99,61,7,2031,9,4
Points Allowed,99,62,7,2032,1,18
Points Allowed,99,63,7,2034,23,22
Points Allowed,99,64,7,2036,13,11
Points Allowed,99,65,7,2037,9,4
Points Allowed,99,66,7,2038,15,24
Points Allowed,99,67,7,2038,15,22
Points Allowed,99,68,7,2040,0,11
Points Allowed,99,69,7,2043,2,15
Points Allowed,99,70,7,2044,0,15
Points Allowed,99,71,7,2044,2,7
Points Allowed,99,72,7,2045,19,2
Points Allowed,99,73,7,2045,17,24
Points Allowed,99,74,7,2046,27,4
Points Allowed,99,75,7,2048,7,21
Points Allowed,99,76,7,2048,12,16
Points Allowed,99,77,7,2048,4,10
Points Allowed,99,78,7,2052,8,14
Points Allowed,99,79,7,2058,15,4
Points Allowed,99,80,7,2059,12,11
Points Allowed,99,81,7,2060,21,9
Points Allowed,99,82,7,2062,21,1
Points Allowed,99,83,7,2063,11,23
Points Allowed,99,84,7,2064,17,1
Points Allowed,99,85,7,2065,24,9
Points Allowed,99,86,7,2066,3,23
Points Allowed,99,87,7,2066,10,25
Points Allowed,99,88,8,2045,21,0
Points Allowed,99,89,8,2067,10,9
Points Allowed,99,90,9,2020,24,7
Points Allowed,99,91,9,2020,24,16
Points Allowed,99,92,9,2021,15,4
Points Allowed,99,93,9,2021,26,24
Points Allowed,99,94,9,2022,13,22
Points Allowed,99,95,9,2022,11,3
Points Allowed,99,96,9,2023,21,4
Points Allowed,99,97,9,2026,14,16
Points Allowed,99,98,9,2028,4,18
Points Allowed,99,99,9,2029,19,16
Passing Yards,99,0,476,2054,22,16
Passing Yards,99,1,460,2056,27,5
Passing Yards,99,2,452,2052,26,19
Passing Yards,99,3,438,2058,27,4
Passing Yards,99,4,431,2065,31,3
Passing Yards,99,5,431,2068,27,10
Passing Yards,99,6,414,2024,20,14
Passing Yards,99,7,410,2026,6,12
Passing Yards,99,8,408,2068,21,25
Passing Yards,99,9,407,2029,15,27
Passing Yards,99,10,400,2056,7,27
Passing Yards,99,11,399,2066,3,10
Passing Yards,99,12,394,2067,24,15
Passing Yards,99,13,390,2060,28,11
Passing Yards,99,14,389,2049,31,22
Passing Yards,99,15,388,2046,12,11
Passing Yards,99,16,387,2037,10,4
Passing Yards,99,17,387,2063,6,13
Passing Yards,99,18,380,2063,6,10
Passing Yards,99,19,379,2059,4,7
Passing Yards,99,20,375,2038,15,18
Passing Yards,99,21,375,2048,12,6
Passing Yards,99,22,374,2051,29,24
Passing Yards,99,23,371,2035,28,13
Passing Yards,99,24,368,2062,11,6
Passing Yards,99,25,366,2049,15,17
Passing Yards,99,26,363,2020,13,22
Passing Yards,99,27,362,2024,17,7
Passing Yards,99,28,360,2035,0,10
Passing Yards,99,29,359,2038,19,28
Passing Yards,99,30,359,2046,0,24
Passing Yards,99,31,359,2054,27,21
Passing Yards,99,32,359,2065,18,17
Passing Yards,99,33,358,2025,2,16
Passing Yards,99,34,358,2032,9,4
Passing Yards,99,35,358,2044,24,7
Passing Yards,99,36,358,2045,23,6
Passing Yards,99,37,356,2034,24,26
Passing Yards,99,38,355,2026,6,16
Passing Yards,99,39,355,2033,17,24
Passing Yards,99,40,355,2040,15,0
Passing Yards,99,41,353,2022,13,7
Passing Yards,99,42,353,2031,9,4
Passing Yards,99,43,351,2031,26,18
Passing Yards,99,44,350,2060,31,2
Passing Yards,99,45,349,2026,14,26
Passing Yards,99,46,348,2035,26,10
Passing Yards,99,47,348,2049,20,3
Passing Yards,99,48,348,2064,19,13
Passing Yards,99,49,347,2053,19,30
Passing Yards,99,50,346,2056,3,28
Passing Yards,99,51,345,2026,20,14
Passing Yards,99,52,345,2065,10,13
Passing Yards,99,53,344,2021,1,15
Passing Yards,99,54,344,2062,14,11
Passing Yards,99,55,343,2020,1,7
Passing Yards,99,56,343,2059,28,13
Passing Yards,99,57,342,2062,31,6
Passing Yards,99,58,341,2044,2,28
Passing Yards,99,59,341,2052,19,20
Passing Yards,99,60,341,2065,23,2
Passing Yards,99,61,338,2033,20,17
Passing Yards,99,62,338,2035,1,4
Passing Yards,99,63,338,2042,27,26
Passing Yards,99,64,338,2043,19,12
Passing Yards,99,65,336,2021,7,26
Passing Yards,99,66,336,2030,9,25
Passing Yards,99,67,336,2032,4,9
Passing Yards,99,68,335,2021,15,1
Passing Yards,99,69,335,2021,13,31
Passing Yards,99,70,335,2026,2,14
Passing Yards,99,71,333,2049,17,31
Passing Yards,99,72,333,2055,17,24
Passing Yards,99,73,333,2060,2,31
Passing Yards,99,74,333,2065,13,10
Passing Yards,99,75,332,2044,0,15
Passing Yards,99,76,332,2069,28,8
Passing Yards,99,77,331,2052,9,1
Passing Yards,99,78,330,2047,15,25
Passing Yards,99,79,330,2050,19,6
Passing Yards,99,80,330,2068,10,27
Passing Yards,99,81,328,2023,26,10
Passing Yards,99,82,328,2040,4,0
Passing Yards,99,83,328,2044,1,7
Passing Yards,99,84,328,2045,21,10
Passing Yards,99,85,328,2061,13,19
Passing Yards,99,86,327,2063,10,18
Passing Yards,99,87,327,2064,10,21
Passing Yards,99,88,325,2062,1,17
Passing Yards,99,89,324,2025,13,14
Passing Yards,99,90,324,2035,10,1
Passing Yards,99,91,324,2051,2,8
Passing Yards,99,92,324,2057,3,28
Passing Yards,99,93,324,2059,15,1
Passing Yards,99,94,323,2024,28,19
Passing Yards,99,95,323,2046,19,2
Passing Yards,99,96,323,2062,20,14
Passing Yards,99,97,322,2046,24,0
Passing Yards,99,98,322,2069,27,29
Passing Yards,99,99,322,2069,28,13
Passing Yards Allowed,99,0,52,2035,10,1
Passing Yards Allowed,99,1,76,2046,24,5
Passing Yards Allowed,99,2,83,2049,22,11
Passing Yards Allowed,99,3,85,2057,28,20
Passing Yards Allowed,99,4,94,2038,15,22
Passing Yards Allowed,99,5,95,2041,21,5
Passing Yards Allowed,99,6,95,2046,2,20
Passing Yards Allowed,99,7,98,2024,17,7
Passing Yards Allowed,99,8,100,2060,25,21
Passing Yards Allowed,99,9,102,2031,9,4
Passing Yards Allowed,99,10,102,2049,24,17
Passing Yards Allowed,99,11,104,2045,6,12
Passing Yards Allowed,99,12,104,2055,20,2
Passing Yards Allowed,99,13,105,2057,3,14
Passing Yards Allowed,99,14,106,2067,6,2
Passing Yards Allowed,99,15,107,2029,21,15
Passing Yards Allowed,99,16,107,2059,15,1
Passing Yards Allowed,99,17,107,2063,23,11
Passing Yards Allowed,99,18,108,2037,9,24
Passing Yards Allowed,99,19,109,2041,5,18
Passing Yards Allowed,99,20,110,2036,10,24
Passing Yards Allowed,99,21,110,2046,19,2
Passing Yards Allowed,99,22,113,2026,27,18
Passing Yards Allowed,99,23,114,2059,4,7
Passing Yards Allowed,99,24,115,2050,6,28
Passing Yards Allowed,99,25,116,2041,12,23
Passing Yards Allowed,99,26,118,2021,31,2
Passing Yards Allowed,99,27,118,2026,7,27
Passing Yards Allowed,99,28,118,2035,14,19
Passing Yards Allowed,99,29,118,2051,5,7
Passing Yards Allowed,99,30,119,2060,1,17
Passing Yards Allowed,99,31,120,2047,13,6
Passing Yards Allowed,99,32,121,2026,14,16
Passing Yards Allowed,99,33,121,2061,21,9
Passing Yards Allowed,99,34,122,2023,21,25
Passing Yards Allowed,99,35,122,2044,16,20
Passing Yards Allowed,99,36,123,2028,18,10
Passing Yards Allowed,99,37,123,2030,15,25
Passing Yards Allowed,99,38,123,2034,11,16
Passing Yards Allowed,99,39,123,2069,0,27
Passing Yards Allowed,99,40,124,2032,2,13
Passing Yards Allowed,99,41,126,2033,15,1
Passing Yards Allowed,99,42,126,2038,15,24
Passing Yards Allowed,99,43,127,2046,27,5
Passing Yards Allowed,99,44,127,2056,11,8
Passing Yards Allowed,99,45,127,2056,22,8
Passing Yards Allowed,99,46,127,2064,10,21
Passing Yards Allowed,99,47,128,2027,3,16
Passing Yards Allowed,99,48,128,2065,24,10
Passing Yards Allowed,99,49,129,2024,25,7
Passing Yards Allowed,99,50,129,2029,19,16
Passing Yards Allowed,99,51,129,2040,11,30
Passing Yards Allowed,99,52,130,2042,19,22
Passing Yards Allowed,99,53,130,2060,31,23
Passing Yards Allowed,99,54,131,2046,5,27
Passing Yards Allowed,99,55,131,2055,2,20
Passing Yards Allowed,99,56,132,2037,6,31
Passing Yards Allowed,99,57,133,2035,28,22
Passing Yards Allowed,99,58,133,2058,12,22
Passing Yards Allowed,99,59,133,2063,13,2
Passing Yards Allowed,99,60,134,2026,25,10
Passing Yards Allowed,99,61,136,2064,17,1
Passing Yards Allowed,99,62,137,2022,25,0
Passing Yards Allowed,99,63,138,2040,0,11
Passing Yards Allowed,99,64,139,2035,20,28
Passing Yards Allowed,99,65,139,2051,20,22
Passing Yards Allowed,99,66,141,2034,29,11
Passing Yards Allowed,99,67,141,2042,22,19
Passing Yards Allowed,99,68,141,2050,12,6
Passing Yards Allowed,99,69,142,2030,11,16
Passing Yards Allowed,99,70,142,2031,3,28
Passing Yards Allowed,99,71,142,2045,21,10
Passing Yards Allowed,99,72,143,2027,7,10
Passing Yards Allowed,99,73,143,2035,20,10
Passing Yards Allowed,99,74,144,2028,11,15
Passing Yards Allowed,99,75,144,2037,16,9
Passing Yards Allowed,99,76,144,2039,0,4
Passing Yards Allowed,99,77,144,2041,23,19
Passing Yards Allowed,99,78,144,2062,0,18
Passing Yards Allowed,99,79,144,2065,9,24
Passing Yards Allowed,99,80,146,2029,2,19
Passing Yards Allowed,99,81,146,2034,11,2
Passing Yards Allowed,99,82,146,2035,20,19
Passing Yards Allowed,99,83,146,2037,4,9
Passing Yards Allowed,99,84,146,2038,15,18
Passing Yards Allowed,99,85,146,2052,8,14
Passing Yards Allowed,99,86,147,2029,16,19
Passing Yards Allowed,99,87,147,2035,19,14
Passing Yards Allowed,99,88,147,2050,19,13
Passing Yards Allowed,99,89,147,2051,12,19
Passing Yards Allowed,99,90,147,2055,2,11
Passing Yards Allowed,99,91,148,2022,13,11
Passing Yards Allowed,99,92,148,2024,25,0
Passing Yards Allowed,99,93,148,2028,11,20
Passing Yards Allowed,99,94,148,2060,9,21
Passing Yards Allowed,99,95,148,2062,14,11
Passing Yards Allowed,99,96,149,2048,16,3
Passing Yards Allowed,99,97,149,2053,17,27
Passing Yards Allowed,99,98,149,2056,8,11
Passing Yards Allowed,99,99,149,2058,12,14
Rushing Yards,99,0,290,2062,6,31
Rushing Yards,99,1,268,2057,25,29
Rushing Yards,99,2,264,2036,10,0
Rushing Yards,99,3,261,2027,4,26
Rushing Yards,99,4,253,2061,9,18
Rushing Yards,99,5,253,2066,3,23
Rushing Yards,99,6,252,2022,7,5
Rushing Yards,99,7,248,2061,22,12
Rushing Yards,99,8,246,2023,21,7
Rushing Yards,99,9,245,2054,16,27
Rushing Yards,99,10,245,2055,2,30
Rushing Yards,99,11,244,2048,12,16
Rushing Yards,99,12,243,2026,12,6
Rushing Yards,99,13,243,2040,26,4
Rushing Yards,99,14,238,2041,23,12
Rushing Yards,99,15,236,2055,7,10
Rushing Yards,99,16,235,2023,10,26
Rushing Yards,99,17,235,2033,1,15
Rushing Yards,99,18,232,2043,2,23
Rushing Yards,99,19,231,2062,18,0
Rushing Yards,99,20,227,2033,26,1
Rushing Yards,99,21,226,2043,4,7
Rushing Yards,99,22,225,2042,25,27
Rushing Yards,99,23,222,2053,11,19
Rushing Yards,99,24,220,2020,16,23
Rushing Yards,99,25,220,2033,17,18
Rushing Yards,99,26,218,2028,4,18
Rushing Yards,99,27,217,2053,27,1
Rushing Yards,99,28,216,2063,13,2
Rushing Yards,99,29,215,2026,27,7
Rushing Yards,99,30,215,2047,5,1
Rushing Yards,99,31,212,2047,19,30
Rushing Yards,99,32,209,2047,19,11
Rushing Yards,99,33,208,2032,26,1
Rushing Yards,99,34,208,2047,6,13
Rushing Yards,99,35,208,2057,25,26
Rushing Yards,99,36,207,2067,15,18
Rushing Yards,99,37,205,2028,19,3
Rushing Yards,99,38,205,2054,20,16
Rushing Yards,99,39,204,2026,6,12
Rushing Yards,99,40,204,2048,8,22
Rushing Yards,99,41,202,2021,13,20
Rushing Yards,99,42,201,2027,6,3
Rushing Yards,99,43,201,2037,16,20
Rushing Yards,99,44,201,2048,3,16
Rushing Yards,99,45,201,2049,29,24
