Year,Team,Playoff_Performance,Average_Attendance,Percent_of_Capacity_(of_1000),TV_Contract_(all_money_is_in_thousands),Ticket_Revenue,Suite_Revenue,Salary_Cost,Bonuses,Concessions,Parking,Advertising,Staff_Cost,Maintenance,Stadium_Payments,Overall_Performance,Franchise_Value,Profit,Season_Tickets_Sold,Capacity,Top_Quarterback,Top_Rusher,Top_Receiver,Top_Tackler,Coach,Quarterback_Passing_Yardage,Rusher_Yardage,Receiver_Yardage,Tackles
2027,17,None,69900,998,90480,99930,59420,100090,88470,17560,7870,44690,27220,10120,115360,24,1474820,-21310,63100,70000,6553,6553,5944,4701,261,3299,718,1214,111
2027,18,None,56200,991,90480,90510,64470,105300,66490,13650,6320,48890,17740,8380,0,50,1248620,116410,50800,56700,1477,6628,5111,1557,235,3151,742,1498,124
2027,19,None,57300,818,90480,69150,39160,99120,124040,11320,4690,29010,18450,8370,0,19,995280,-6170,48200,70000,8267,4975,7619,4045,385,2519,642,1149,76
2027,20,None,70000,1000,90480,99460,61300,54560,194680,18300,5810,46780,23610,10370,42000,44,1836740,-3090,65900,70000,713,6637,5959,3841,100,2581,896,953,113
2027,21,None,69000,982,90480,114570,70810,105430,134020,11630,6800,42120,28170,8340,0,34,1090280,60450,61200,70200,760,5808,3493,5502,286,3505,826,1000,130
2027,22,None,56500,998,90480,127110,82820,73090,158870,14430,8550,54960,13280,8710,0,61,1429580,124400,54500,56600,5711,3363,1733,3853,110,2857,1153,792,94
2027,23,None,58900,841,90480,68920,37900,90420,111630,12000,5650,30700,19480,8620,0,35,1058610,15500,49400,70000,1852,7450,993,5680,272,3697,762,658,109
2027,24,None,73100,904,90480,87710,83710,96840,91840,25080,8420,39390,24250,8350,0,47,1524580,113510,62300,80800,5702,6597,6784,1469,162,3309,712,898,83
2027,25,Won Conference,70500,1000,90480,162430,109460,60540,143930,23550,13080,58000,17310,8910,0,89,1732690,226310,70400,70500,3269,6631,1660,1293,83,3528,1419,815,80
2027,26,Wild Card,69900,998,90480,111950,68910,93490,118950,18700,8250,48410,25210,10620,26400,58,1782450,72030,66400,70000,645,5796,5952,4677,85,2958,857,1120,101
2027,27,None,64500,921,90480,70160,37570,60150,189600,13930,6450,33740,20520,9000,0,26,1140040,-26940,51800,70000,5695,4169,847,5559,65,3279,1526,919,79
2027,28,None,58300,832,90480,65940,34650,115600,68890,12210,5750,32430,18120,8870,0,27,990750,29980,49800,70000,7380,4973,5116,680,241,3289,505,1221,106
2027,29,None,47400,677,90480,49380,25090,111880,87740,8650,3650,24670,21710,7870,0,25,972660,-27280,41300,70000,7431,4155,8467,7183,122,1803,919,778,114
2027,30,None,58400,834,90480,87980,51280,117930,82220,11880,4030,30290,23120,8620,0,34,1020160,44050,47100,70000,1913,4939,5099,1120,108,2651,685,1038,90
2027,31,None,66500,950,90480,95560,54440,120350,97170,14560,5930,35080,22870,9120,0,44,1115160,46540,53000,70000,986,5787,881,5467,156,3750,1303,679,101
2026,0,None,57700,824,88880,86770,54250,102050,123010,11400,4720,29980,73960,8300,0,20,1048780,-29620,46100,70000,1529,1582,1161,5684,11,3282,612,765,90
2026,1,None,63000,900,88880,96260,58590,68430,177390,9700,5860,33180,29540,9520,0,33,1051000,7590,52100,70000,6544,4988,3449,4750,82,3443,1057,604,98
2026,2,Division,67000,957,88880,118110,72480,90540,81830,16360,7580,37080,48700,9170,0,68,1199880,110250,53700,70000,1143,6644,1012,6299,81,3895,706,886,114
2026,3,None,65700,938,88880,112650,68530,85920,158400,15630,7120,40950,41400,9670,26440,36,1697600,11930,56800,70000,1010,6642,5889,4861,16,3861,874,643,98
2026,4,None,62500,892,88880,95470,58910,113160,98010,13500,5500,34790,18260,8920,67380,29,1466520,-8680,51700,70000,324,6607,1188,1730,20,3664,1005,1110,101
2026,5,None,52500,750,88880,72410,44010,83780,122910,9730,4660,26340,25650,7930,0,34,968790,5760,42400,70000,5713,4159,6745,1261,148,4454,992,1192,109
2026,6,Division,67600,965,88880,108720,64500,116000,75880,15460,7040,38030,29330,9300,0,60,1222100,92120,55000,70000,1718,1571,1854,4052,66,3679,1032,1074,111
2026,7,Wild Card,69900,998,88880,120670,79360,73870,150030,18280,8060,48030,35260,10290,2980,63,1768710,90850,65000,70000,4897,7464,1911,3846,35,2740,833,1182,123
2026,8,None,48700,695,88880,56700,34540,99700,126650,5730,3650,20290,16720,7670,6020,9,971010,-46970,38700,70000,3285,4132,1893,1053,107,2837,810,691,106
2026,9,None,61400,877,88880,90850,53400,120920,86090,13080,6050,33460,25750,8800,0,45,1077670,44160,50900,70000,4933,4178,5075,3853,319,1748,1139,524,110
2026,10,Division,71200,998,88880,185030,129240,128540,61990,20490,9040,53670,31400,8500,0,84,1510960,255920,67500,71300,4883,1021,5139,6319,187,2482,894,960,113
2026,11,None,68800,982,88880,98500,58320,105840,91780,15750,7170,38030,24100,9300,0,44,1222100,75630,56800,70000,3268,6622,1979,1643,286,3647,858,886,111
2026,12,Wild Card,67100,958,88880,90600,52440,65950,136720,11040,6660,31020,20440,9240,89200,42,1422080,-40910,53200,70000,4106,5788,5089,7329,61,3494,845,868,103
2026,13,None,84900,1000,88880,137300,108100,75350,119440,34200,10960,54380,23430,9280,0,70,1728710,206320,79500,84900,905,873,6812,6332,30,3371,961,763,127
2026,14,Won Conference,65100,930,88880,104590,47870,99020,140090,13660,5560,32570,24630,8680,48400,39,1453180,-27690,51800,70000,2054,5804,4216,1018,121,3173,1167,685,103
2026,15,None,65000,928,88880,85970,50080,95460,131160,14490,4750,36150,17410,9050,33890,33,1333200,-6650,55500,70000,2041,3364,1884,4673,219,3529,848,1115,115
2026,16,Conference,67500,964,88880,98130,57560,101950,106150,17760,8220,35710,19520,9050,0,62,1173210,69590,54700,70000,4103,5767,2017,1778,136,3116,1246,538,123
2026,17,None,70000,1000,88880,97470,57600,85920,83090,17130,7680,43360,27780,9790,115360,36,1679830,-9820,62300,70000,3301,5806,744,4701,261,3108,534,799,118
2026,18,Conference,55800,984,88880,93820,70590,100470,139300,14560,6740,47920,32430,8090,0,58,1350970,42220,50800,56700,1477,6628,5111,8167,235,3199,712,1164,90
2026,19,None,58900,841,88880,71100,42010,104140,129920,12180,4960,31280,43170,8550,0,14,1048780,-35370,50100,70000,4121,811,5053,3911,385,2415,533,650,98
2026,20,Wild Card,70000,1000,88880,104880,64790,66570,153790,19320,6230,44940,20240,10040,42000,70,1924250,36400,64400,70000,713,4975,1558,5670,100,3598,759,989,103
2026,21,None,66000,942,88880,79160,44400,112000,103990,14260,4750,34360,20850,8920,22640,39,1510960,-2590,53600,70000,760,1568,6794,5502,105,3351,898,494,125
2026,22,None,68800,982,88880,89300,51840,55080,102100,16650,7460,40950,15110,9670,88120,46,1417630,25000,60300,70000,5711,7487,1733,987,110,3476,1185,1090,96
2026,23,None,64500,921,88880,71100,37350,95040,146130,12750,6000,29980,17340,8300,0,34,1062110,-20750,49100,70000,1852,1549,1100,7147,272,3660,770,1063,107
2026,24,None,76100,941,88880,84980,83880,97570,118860,25480,8560,39140,37890,8080,0,52,1368750,68520,62200,80800,5702,6597,6784,1324,162,2994,1096,1101,94
2026,25,Wild Card,69700,995,88880,88300,49200,64690,185640,16860,7550,41420,15050,9670,80120,38,1857590,-62960,61000,70000,3269,6631,1567,7223,83,3417,1122,825,72
2026,26,Champion,69700,995,88880,133800,74500,99560,100620,20490,9180,42420,22450,9790,26400,71,1702050,110450,61700,70000,645,2059,941,880,85,3320,938,888,90
2026,27,Division,62600,894,88880,72970,39660,66600,163520,14460,6690,32570,20150,8680,0,43,1091000,-3720,50900,70000,5695,4169,847,2105,65,3738,1757,1203,96
2026,28,None,62900,898,88880,65530,36280,103850,122360,13390,6200,32190,31550,8800,0,21,1059890,-24090,51600,70000,205,7491,5116,608,241,3382,819,1172,102
2026,29,None,48200,688,88880,46890,25250,89900,130910,8670,3650,24410,29820,7680,0,8,939900,-60560,41300,70000,155,4155,1511,8067,122,2924,733,992,96
2026,30,None,56900,812,88880,82370,51100,100600,87350,11580,3920,31280,22720,8550,0,34,1037670,49910,48400,70000,1913,6620,453,1120,108,3259,653,622,95
2026,31,None,63700,910,88880,87690,51710,105860,90680,13570,5530,33460,18760,8800,0,48,1106550,56740,51100,70000,986,5787,4255,5467,156,3444,1193,1035,101
2025,0,None,54000,771,87280,82790,52600,102670,152910,10990,4550,32290,30500,8480,0,22,1060450,-22360,49200,70000,1529,1582,1161,4652,122,2974,527,994,90
2025,1,Conference,65300,932,87280,104990,64460,75280,102670,10740,6490,31980,28530,9160,0,58,907710,90300,52100,70000,6544,4988,1235,704,82,3266,1768,1066,93
2025,2,Division,67600,965,87280,117230,73820,71900,147320,16290,7540,36790,35200,8970,0,66,1165180,75560,53300,70000,1143,1143,1355,1084,81,3796,892,920,104
2025,3,None,67300,961,87280,105970,67610,93570,94340,14940,6910,39070,20070,9100,26440,57,1684500,78260,54600,70000,1010,4159,406,1081,108,3344,814,553,85
2025,4,Wild Card,65100,930,87280,99380,61100,106020,112590,13860,5640,34500,18740,8730,67380,46,1418300,-11700,51700,70000,324,1609,2001,1730,20,3205,899,564,118
2025,5,None,52200,745,87280,68650,42870,96260,141520,9390,4490,25290,24530,7620,0,29,872800,-31960,41900,70000,627,873,1949,1261,148,3340,1059,1038,107
2025,6,None,67600,965,87280,102410,62820,113200,63430,14610,6760,35850,28290,8850,0,58,1108450,95960,53200,70000,1718,1571,1854,4714,66,3882,1050,1078,115
2025,7,Division,69800,997,87280,125490,83320,105640,71240,19030,8530,45120,34590,9840,2980,79,1605950,144480,62900,70000,4897,5774,5906,3846,35,4024,1416,763,83
2025,8,None,49000,700,87280,57730,34610,104490,84210,5990,3740,21780,12610,7750,6020,27,957890,-3950,41300,70000,760,4132,5970,1053,107,3746,1002,1205,102
2025,9,Wild Card,63200,902,87280,90630,53650,110820,104120,13080,6050,32290,25270,8480,0,50,1018990,34290,50600,70000,319,4178,954,3905,319,3610,1407,940,97
2025,10,Division,68700,981,87280,107890,67100,121420,60340,17050,6840,37740,33890,9100,30400,70,1588490,68750,56300,70000,4883,1786,306,673,187,4023,670,978,101
2025,11,Conference,68900,984,87280,103760,63750,104260,83290,16870,7680,37230,20070,8970,0,70,1143360,99980,56100,70000,3268,4176,5079,1557,286,3413,1001,807,101
2025,12,None,64100,915,87280,85690,51180,65290,177000,13660,6320,34500,23070,8730,89200,26,1553580,-84660,53900,70000,4106,5788,1051,3872,61,3549,300,1031,90
2025,13,Wild Card,84900,1000,87280,135420,109400,64840,152980,33840,10840,52440,35340,9100,0,85,1688860,166960,79500,84900,905,5804,5139,6332,30,4025,388,1181,86
2025,14,Division,66000,942,87280,87960,50780,100430,106940,15010,6120,31870,33230,8480,48400,49,1400840,-18460,50600,70000,2054,4946,4216,4036,121,4183,614,820,121
2025,15,None,67900,970,87280,87300,51890,91490,131290,15120,4950,36790,19960,8970,33890,39,1300470,-2270,56600,70000,2041,811,1884,782,219,3304,753,935,89
2025,16,Wild Card,63800,911,87280,82810,46530,94350,118260,13590,6290,34500,21640,8730,0,48,1082270,28020,54100,70000,4103,5767,5086,1778,136,2918,704,831,124
2025,17,None,69800,997,87280,90660,54600,67670,157650,16230,7270,40050,25330,9220,0,52,1187000,36220,60000,70000,3301,4949,744,4701,261,4012,897,928,90
2025,18,None,62700,895,87280,78390,47600,117910,82490,13540,6270,35420,16240,8850,27740,44,1509940,15270,54900,70000,1477,1021,5111,697,241,2160,472,1115,110
2025,19,None,61300,875,87280,73470,43660,93160,122130,12690,5170,32290,19000,8480,0,29,1012440,11790,51800,70000,4121,3350,538,2117,11,2169,603,797,109
2025,20,Won Conference,69200,988,87280,119710,67220,78600,173000,19830,6390,41110,22170,9470,42000,68,1793600,16300,60600,70000,713,1462,1558,6301,100,4294,924,938,82
2025,21,None,63500,907,87280,74640,44680,119020,122980,13530,5510,34080,19990,8730,22640,28,1440120,-33640,53700,70000,1874,1568,3493,5502,105,2801,1385,818,114
2025,22,None,68400,977,87280,85120,50840,58670,207270,15640,7130,39150,12610,9220,88120,25,1649590,-90730,59700,70000,600,6633,1733,1089,110,2235,914,1325,138
2025,23,None,60600,865,87280,64180,36180,94180,96500,11620,5470,28470,16070,7990,0,42,1001530,18460,48600,70000,1852,1810,854,4059,272,3487,838,819,103
2025,24,None,61600,880,87280,67710,39560,102650,98380,13120,6070,34080,42010,8730,1790,26,1213190,-5740,54200,70000,212,6597,1514,1003,162,2311,692,605,108
2025,25,None,68300,975,87280,79760,47120,89030,143090,15630,7120,39150,14640,9220,80120,40,1815420,-60040,59200,70000,3269,2512,1567,1293,83,3084,792,1201,125
2025,26,Champion,68800,982,87280,120010,66480,102030,118220,18400,8380,36790,19370,8970,26400,69,1531760,62350,56600,70000,645,2059,895,4677,85,3129,1319,768,114
2025,27,None,58300,832,87280,61370,36090,83160,184440,12240,5670,32760,28380,8610,0,17,1060450,-69180,50800,70000,107,4169,847,3857,65,3442,1977,1051,68
2025,28,None,62700,895,87280,66420,37760,89600,114760,13350,6180,34080,17180,8730,0,30,1058270,14800,52700,70000,205,657,818,608,38,2889,644,894,116
2025,29,None,49000,700,87280,44620,24870,99230,98360,8380,3530,23010,13240,7250,0,21,866250,-26390,40400,70000,155,5779,1511,1997,163,3644,592,993,110
2025,30,None,60200,860,87280,84470,52330,71590,124670,11710,4850,29700,23760,8110,0,42,997170,42210,47600,70000,1913,3322,5099,1210,80,3051,1089,735,81
2025,31,None,65600,937,87280,90260,54530,95440,112470,13960,5690,34500,16960,8730,0,48,1082270,52620,52800,70000,986,3307,1346,5467,156,3873,778,710,103
2024,0,Division,62600,894,85680,100490,64520,104710,87500,13600,6410,31530,27440,8170,0,68,985320,74580,48600,70000,1529,1079,1161,4652,122,3838,881,989,110
2024,1,None,62200,888,85680,88350,55620,50530,166710,9150,5530,31660,29060,8940,0,35,948900,20750,52100,70000,165,4988,491,704,82,2730,887,715,102
2024,2,None,65400,934,85680,103320,67080,76490,158850,14580,6630,37870,33490,8900,0,40,1109550,37430,55300,70000,3281,4955,1781,1997,81,2190,703,776,115
2024,3,Division,67600,965,85680,109730,70220,62720,156020,15850,7340,35550,21190,8660,26440,72,1507960,49340,52400,70000,1010,4159,4159,1081,108,4022,1247,795,88
2024,4,None,62000,885,85680,92210,58710,116430,77620,13200,5380,35120,17650,8660,67380,42,1319470,2560,52400,70000,324,909,1188,1730,20,2248,932,1398,104
2024,5,None,55300,790,85680,76350,49070,95080,122210,10590,4990,27050,31180,7920,0,22,893210,-2660,47100,70000,627,873,1949,876,148,2038,1160,884,117
2024,6,Division,66100,944,85680,101940,63610,87560,146460,15040,6960,32880,47510,8410,0,53,998170,16170,50200,70000,1718,1571,1854,4714,66,3546,891,790,93
2024,7,Won Conference,69300,990,85680,148850,93200,94550,141720,20640,9250,46330,32100,9750,2980,87,1555090,122850,64200,70000,4897,1098,1911,962,35,3628,1110,1521,99
2024,8,None,51700,738,85680,59650,35180,93910,100410,6210,3880,21500,40490,7550,6020,20,867510,-36280,41400,70000,3285,4132,5970,1053,107,3270,1000,778,105
2024,9,Wild Card,62900,898,85680,92130,57070,97310,81110,13660,6430,31120,33910,8170,0,59,921060,65590,49200,70000,3277,4178,848,3905,319,2954,1705,937,117
2024,10,None,69300,990,85680,99670,61350,140710,30150,15430,6190,37870,32540,8900,30400,57,1435140,63490,57600,70000,4883,1582,306,5679,187,3862,1234,1163,97
2024,11,None,69000,985,85680,92950,55870,88230,131450,14700,6810,35980,17590,8660,0,53,1028160,46060,54900,70000,3268,3268,1367,1557,286,3635,861,1124,106
2024,12,None,64800,925,85680,85340,51090,89140,146890,13620,6300,34200,20480,8530,0,35,1023870,11190,53900,70000,4106,5788,663,3872,61,4181,497,1049,99
2024,13,None,69800,997,85680,101090,63980,84890,150360,16660,7470,42270,24760,9390,3660,49,1473690,44090,62300,70000,905,905,1351,1612,65,3460,495,825,101
2024,14,Wild Card,64400,920,85680,76100,43880,91820,110510,12540,5190,30260,28540,8050,0,44,944620,14730,49900,70000,2054,4946,1366,1018,121,3363,818,715,114
2024,15,None,64100,915,85680,83070,51830,111610,105290,14260,5720,37430,28110,8900,0,31,1056000,24080,57300,70000,155,811,1884,4673,219,2661,861,1175,110
2024,16,None,62400,891,85680,78220,45850,110090,101020,13510,6150,35550,14790,8660,0,37,1026010,30400,55300,70000,4103,5767,3523,1649,235,2026,1128,532,103
2024,17,Division,69600,994,85680,96810,56650,70350,87450,17050,7770,38750,24520,8900,0,73,1032440,111490,57300,70000,3301,4949,744,4701,261,2510,923,1238,88
2024,18,Wild Card,64500,921,85680,79450,46260,108060,79970,13560,6270,34200,15480,8530,27740,53,1349460,25640,54400,70000,1477,1021,5111,697,241,2874,1295,1191,97
2024,19,Wild Card,62400,891,85680,72450,40400,95130,95290,12130,5030,30260,21240,8050,0,48,929620,26240,49900,70000,319,791,456,4050,11,2899,849,1155,82
2024,20,Champion,67400,962,85680,109280,59090,107870,116840,17530,5740,35550,21050,8660,42000,59,1490830,16450,55600,70000,713,1462,1558,1666,100,4412,981,979,75
2024,21,None,63400,905,85680,72430,43360,102600,91500,13120,5350,32880,29630,8410,22640,39,1310900,-1960,52600,70000,1874,1568,2001,3859,105,2398,1612,724,100
2024,22,None,67400,962,85680,82100,48550,75280,134440,15010,6830,37430,28140,8900,88120,29,1460840,-59280,57700,70000,2437,2482,1733,1089,110,2862,699,1117,142
2024,23,None,60600,865,85680,63830,37040,80230,135680,11620,5470,29410,21880,7920,0,29,968180,-12660,49800,70000,1852,4162,183,3895,272,3495,675,635,102
2024,24,None,66000,942,85680,71810,40820,73600,107000,14290,6510,35120,14110,8660,1790,46,1139540,49070,55400,70000,212,798,2017,1003,170,2784,512,665,109
2024,25,Conference,68000,971,85680,81300,43980,85190,139350,14940,6800,36480,16410,8780,80120,36,1692180,-60670,57100,70000,3262,2512,1660,1293,83,2079,766,983,117
2024,26,None,65600,937,85680,87670,53020,101960,83820,14610,6650,37430,17820,8900,0,46,1056000,72560,57200,70000,645,2059,895,880,85,2572,1010,1004,107
2024,27,None,59800,854,85680,62530,36560,81050,98890,12570,5820,33780,17180,8530,0,33,1006740,31290,52500,70000,107,4169,338,2105,136,3406,1380,1048,100
2024,28,Conference,62800,897,85680,71130,38070,101310,73040,13890,6430,31530,15780,8170,0,56,940330,48430,51600,70000,205,657,5116,5483,38,3771,861,940,79
2024,29,None,48900,698,85680,44640,25400,101000,105050,8500,3590,23890,15350,7310,0,12,779680,-37010,41900,70000,255,5779,1511,1233,163,3220,582,1224,84
2024,30,None,62000,885,85680,85230,52210,101460,130950,11880,4920,29800,23050,7920,0,36,931770,6340,47400,70000,1913,3322,854,1120,80,3894,906,1015,98
2024,31,None,67000,957,85680,91600,54810,108880,63020,14280,5810,35120,15060,8660,0,61,1023870,91680,53500,70000,986,5787,4255,777,156,3538,1144,921,95
2023,0,None,60100,858,84080,89020,57320,88120,64190,11710,5510,31230,26620,7980,0,60,1013160,94740,47700,70000,1529,1079,1161,980,122,3427,840,874,97
2023,1,None,64000,914,84080,99310,64220,64520,109750,13440,6220,34820,24960,8460,0,61,1038380,94400,51500,70000,44,4988,3449,704,82,4803,990,1186,99
2023,2,Champion,65700,938,84080,126330,71940,86680,107440,15180,7030,34820,28410,8460,0,81,1168710,108390,51600,70000,1143,1786,1781,1997,10,4093,836,1096,119
2023,3,Division,63900,912,84080,98380,61130,96140,119960,13230,6120,33900,16090,8340,26440,58,1568090,29870,51100,70000,1010,4159,218,815,108,3588,625,1019,108
2023,4,Division,64200,917,84080,100960,65590,113470,81170,14620,5960,33480,17300,8340,67380,59,1467190,17030,51200,70000,324,909,1188,3976,20,4322,789,1063,92
2023,5,None,56800,811,84080,79380,50870,106960,72720,11070,5210,31230,21390,7980,0,45,987940,52790,49600,70000,627,873,3464,1261,17,3767,636,764,116
2023,6,None,63500,907,84080,93600,59990,100400,95300,13330,6170,34390,23420,8460,0,45,1051000,63980,51700,70000,1718,1571,1854,4052,30,3853,661,947,91
2023,7,Wild Card,69400,991,84080,119900,82930,94930,131160,18450,8270,44480,31200,9430,0,78,1362090,91390,62800,70000,127,1549,1911,3846,35,2616,1401,1379,146
2023,8,None,51500,735,84080,59340,37830,86880,118370,6300,3940,23020,17290,7620,0,19,796650,-15650,43200,70000,3285,4132,1893,1053,81,2840,1147,774,123
2023,9,None,61800,882,84080,82260,51410,117200,63560,11860,5580,29960,22510,7860,0,46,931180,54020,48400,70000,59,4178,954,3905,148,3708,776,1027,106
2023,10,Division,68000,971,84080,101320,63850,141660,84210,15720,6400,35240,30510,8460,30400,53,1458780,11370,54500,70000,1921,1582,463,210,187,2604,1139,870,82
